10002811 103328 CUSTOMER-003328      073076991
10002812 101030 CUSTOMER-001030      059094021
10002813 100388 CUSTOMER-000388      096775811
10002814 101942 CUSTOMER-001942      086249877
10002815 103148 CUSTOMER-003148      050225739
10002816 101078 CUSTOMER-001078      082924853
10002817 101924 CUSTOMER-001924      080425347
10002818 101006 CUSTOMER-001006      082604013
10002819 103484 CUSTOMER-003484      092221595
10002820 101978 CUSTOMER-001978      008707513
10002821 100136 CUSTOMER-000136      047393415
10002822 103958 CUSTOMER-003958      039443829
10002823 104192 CUSTOMER-004192      004234335
10002824 100310 CUSTOMER-000310      084759861
10002825 101768 CUSTOMER-001768      033085415
10002826 100574 CUSTOMER-000574      062358845
10002827 100436 CUSTOMER-000436      072394931
10002828 104438 CUSTOMER-004438      056678229
10002829 102896 CUSTOMER-002896      082000463
10002830 102266 CUSTOMER-002266      006084825
10002831 102368 CUSTOMER-002368      047432511
10002832 102842 CUSTOMER-002842      052285209
10002833 104480 CUSTOMER-004480      007202175
10002834 104150 CUSTOMER-004150      043626293
10002835 102740 CUSTOMER-002740      055495091
10002836 100154 CUSTOMER-000154      033152921
10002837 100148 CUSTOMER-000148      008442003
10002838 104342 CUSTOMER-004342      050824181
10002839 104228 CUSTOMER-004228      012321411
10002840 101606 CUSTOMER-001606      068531781
10002841 104192 CUSTOMER-004192      018167135
10002842 104474 CUSTOMER-004474      042167673
10002843 102368 CUSTOMER-002368      042478911
10002844 100586 CUSTOMER-000586      019495241
10002845 101600 CUSTOMER-001600      029815359
10002846 100766 CUSTOMER-000766      098805501
10002847 102716 CUSTOMER-002716      089704859
10002848 101258 CUSTOMER-001258      000604905
10002849 104492 CUSTOMER-004492      073465227
10002850 101906 CUSTOMER-001906      041725553
10002851 100916 CUSTOMER-000916      007264147
10002852 100970 CUSTOMER-000970      055306185
10002853 100064 CUSTOMER-000064      000131903
10002854 104042 CUSTOMER-004042      048713417
10002855 101816 CUSTOMER-001816      084939287
10002856 102314 CUSTOMER-002314      006776073
10002857 100904 CUSTOMER-000904      068825991
10002858 103610 CUSTOMER-003610      023742233
10002859 102656 CUSTOMER-002656      012553055
10002860 103610 CUSTOMER-003610      075605273
10002861 104060 CUSTOMER-004060      011056859
10002862 103898 CUSTOMER-003898      054597689
10002863 100460 CUSTOMER-000460      082902987
10002864 101102 CUSTOMER-001102      063116877
10002865 103448 CUSTOMER-003448      063181943
10002866 100190 CUSTOMER-000190      047559357
10002867 104180 CUSTOMER-004180      036702291
10002868 103718 CUSTOMER-003718      098103429
10002869 101576 CUSTOMER-001576      001140775
10002870 101546 CUSTOMER-001546      004259337
10002871 101924 CUSTOMER-001924      075471747
10002872 103358 CUSTOMER-003358      049814045
10002873 103472 CUSTOMER-003472      000086415
10002874 103202 CUSTOMER-003202      063886721
10002875 100112 CUSTOMER-000112      081603183
10002876 102194 CUSTOMER-002194      021644177
10002877 103928 CUSTOMER-003928      069257559
10002878 102482 CUSTOMER-002482      075661233
10002879 101324 CUSTOMER-001324      013279787
10002880 104546 CUSTOMER-004546      049133249
10002881 100916 CUSTOMER-000916      054359699
10002882 104006 CUSTOMER-004006      063223973
10002883 100604 CUSTOMER-000604      009712475
10002884 101126 CUSTOMER-001126      008114021
10002885 101672 CUSTOMER-001672      086443143
10002886 101078 CUSTOMER-001078      077221941
10002887 101552 CUSTOMER-001552      044798735
10002888 100154 CUSTOMER-000154      003878297
10002889 102308 CUSTOMER-002308      093086723
10002890 102146 CUSTOMER-002146      046025057
10002891 101432 CUSTOMER-001432      098829207
10002892 104474 CUSTOMER-004474      058634873
10002893 103004 CUSTOMER-003004      075371451
10002894 104102 CUSTOMER-004102      082126085
10002895 103688 CUSTOMER-003688      084678503
10002896 101270 CUSTOMER-001270      033495029
10002897 103040 CUSTOMER-003040      074793695
10002898 103130 CUSTOMER-003130      000012345
10002899 102608 CUSTOMER-002608      007482415
10002900 100514 CUSTOMER-000514      073014273
10002901 102128 CUSTOMER-002128      078734415
10002902 100562 CUSTOMER-000562      009893937
10002903 104144 CUSTOMER-004144      072165423
10002904 102998 CUSTOMER-002998      000252853
10002905 101396 CUSTOMER-001396      013339763
10002906 103262 CUSTOMER-003262      083408061
10002907 101816 CUSTOMER-001816      076709399
10002908 100262 CUSTOMER-000262      099743237
10002909 101156 CUSTOMER-001156      038158211
10002910 100166 CUSTOMER-000166      065740709
10002911 104192 CUSTOMER-004192      003066719
10002912 101378 CUSTOMER-001378      082042209
10002913 100856 CUSTOMER-000856      098909783
10002914 101486 CUSTOMER-001486      088940493
10002915 100892 CUSTOMER-000892      074252411
10002916 101858 CUSTOMER-001858      036831809
10002917 103448 CUSTOMER-003448      006732151
10002918 100766 CUSTOMER-000766      033480701
10002919 103556 CUSTOMER-003556      048731363
10002920 100118 CUSTOMER-000118      057060981
10002921 103400 CUSTOMER-003400      072462407
10002922 103814 CUSTOMER-003814      017005541
10002923 102920 CUSTOMER-002920      061358439
10002924 101690 CUSTOMER-001690      029640345
10002925 103292 CUSTOMER-003292      063822299
10002926 100802 CUSTOMER-000802      072604449
10002927 104528 CUSTOMER-004528      062770095
10002928 103562 CUSTOMER-003562      033022697
10002929 101672 CUSTOMER-001672      081999239
10002930 102350 CUSTOMER-002350      000261421
10002931 102032 CUSTOMER-002032      042593775
10002932 101006 CUSTOMER-001006      017279213
10002933 104324 CUSTOMER-004324      051248099
10002934 103706 CUSTOMER-003706      050415225
10002935 103652 CUSTOMER-003652      046390595
10002936 101258 CUSTOMER-001258      014723817
10002937 103328 CUSTOMER-003328      073076991
10002938 101030 CUSTOMER-001030      059094021
10002939 100388 CUSTOMER-000388      096775811
10002940 101942 CUSTOMER-001942      086249877
10002941 103148 CUSTOMER-003148      050225739
10002942 101078 CUSTOMER-001078      082924853
10002943 101924 CUSTOMER-001924      080425347
10002944 101006 CUSTOMER-001006      082604013
10002945 103484 CUSTOMER-003484      092221595
10002946 101978 CUSTOMER-001978      008707513
10002947 100136 CUSTOMER-000136      047393415
10002948 103958 CUSTOMER-003958      039443829
10002949 104192 CUSTOMER-004192      004234335
10002950 100310 CUSTOMER-000310      084759861
10002951 101768 CUSTOMER-001768      033085415
10002952 100574 CUSTOMER-000574      062358845
10002953 100436 CUSTOMER-000436      072394931
10002954 104438 CUSTOMER-004438      056678229
10002955 102896 CUSTOMER-002896      082000463
10002956 102266 CUSTOMER-002266      006084825
10002957 102368 CUSTOMER-002368      047432511
10002958 102842 CUSTOMER-002842      052285209
10002959 104480 CUSTOMER-004480      007202175
10002960 104150 CUSTOMER-004150      043626293
10002961 102740 CUSTOMER-002740      055495091
10002962 100154 CUSTOMER-000154      033152921
10002963 100148 CUSTOMER-000148      008442003
10002964 104342 CUSTOMER-004342      050824181
10002965 104228 CUSTOMER-004228      012321411
10002966 101606 CUSTOMER-001606      068531781
10002967 104192 CUSTOMER-004192      018167135
10002968 104474 CUSTOMER-004474      042167673
10002969 102368 CUSTOMER-002368      042478911
10002970 100586 CUSTOMER-000586      019495241
10002971 101600 CUSTOMER-001600      029815359
10002972 100766 CUSTOMER-000766      098805501
10002973 102716 CUSTOMER-002716      089704859
10002974 101258 CUSTOMER-001258      000604905
10002975 104492 CUSTOMER-004492      073465227
10002976 101906 CUSTOMER-001906      041725553
10002977 100916 CUSTOMER-000916      007264147
10002978 100970 CUSTOMER-000970      055306185
10002979 100064 CUSTOMER-000064      000131903
10002980 104042 CUSTOMER-004042      048713417
10002981 101816 CUSTOMER-001816      084939287
10002982 102314 CUSTOMER-002314      006776073
10002983 100904 CUSTOMER-000904      068825991
10002984 103610 CUSTOMER-003610      023742233
10002985 102656 CUSTOMER-002656      012553055
10002986 103610 CUSTOMER-003610      075605273
10002987 104060 CUSTOMER-004060      011056859
10002988 103898 CUSTOMER-003898      054597689
10002989 100460 CUSTOMER-000460      082902987
10002990 101102 CUSTOMER-001102      063116877
10002991 103448 CUSTOMER-003448      063181943
10002992 100190 CUSTOMER-000190      047559357
10002993 104180 CUSTOMER-004180      036702291
10002994 103718 CUSTOMER-003718      098103429
10002995 101576 CUSTOMER-001576      001140775
10002996 101546 CUSTOMER-001546      004259337
10002997 101924 CUSTOMER-001924      075471747
10002998 103358 CUSTOMER-003358      049814045
10002999 103472 CUSTOMER-003472      000086415
10003000 103202 CUSTOMER-003202      063886721
10003001 100112 CUSTOMER-000112      081603183
10003002 102194 CUSTOMER-002194      021644177
10003003 103928 CUSTOMER-003928      069257559
10003004 102482 CUSTOMER-002482      075661233
10003005 101324 CUSTOMER-001324      013279787
10003006 104546 CUSTOMER-004546      049133249
10003007 100916 CUSTOMER-000916      054359699
10003008 104006 CUSTOMER-004006      063223973
10003009 100604 CUSTOMER-000604      009712475
10003010 101126 CUSTOMER-001126      008114021
10003011 101672 CUSTOMER-001672      086443143
10003012 101078 CUSTOMER-001078      077221941
10003013 101552 CUSTOMER-001552      044798735
10003014 100154 CUSTOMER-000154      003878297
10003015 102308 CUSTOMER-002308      093086723
10003016 102146 CUSTOMER-002146      046025057
10003017 101432 CUSTOMER-001432      098829207
10003018 104474 CUSTOMER-004474      058634873
10003019 103004 CUSTOMER-003004      075371451
10003020 104102 CUSTOMER-004102      082126085
10003021 103688 CUSTOMER-003688      084678503
10003022 101270 CUSTOMER-001270      033495029
10003023 103040 CUSTOMER-003040      074793695
10003024 103130 CUSTOMER-003130      000012345
10003025 102608 CUSTOMER-002608      007482415
10003026 100514 CUSTOMER-000514      073014273
10003027 102128 CUSTOMER-002128      078734415
10003028 100562 CUSTOMER-000562      009893937
10003029 104144 CUSTOMER-004144      072165423
10003030 102998 CUSTOMER-002998      000252853
10003031 101396 CUSTOMER-001396      013339763
10003032 103262 CUSTOMER-003262      083408061
10003033 101816 CUSTOMER-001816      076709399
10003034 100262 CUSTOMER-000262      099743237
10003035 101156 CUSTOMER-001156      038158211
10003036 100166 CUSTOMER-000166      065740709
10003037 104192 CUSTOMER-004192      003066719
10003038 101378 CUSTOMER-001378      082042209
10003039 100856 CUSTOMER-000856      098909783
10003040 101486 CUSTOMER-001486      088940493
10003041 100892 CUSTOMER-000892      074252411
10003042 101858 CUSTOMER-001858      036831809
10003043 103448 CUSTOMER-003448      006732151
10003044 100766 CUSTOMER-000766      033480701
10003045 103556 CUSTOMER-003556      048731363
10003046 100118 CUSTOMER-000118      057060981
10003047 103400 CUSTOMER-003400      072462407
10003048 103814 CUSTOMER-003814      017005541
10003049 102920 CUSTOMER-002920      061358439
10003050 101690 CUSTOMER-001690      029640345
10003051 103292 CUSTOMER-003292      063822299
10003052 100802 CUSTOMER-000802      072604449
10003053 104528 CUSTOMER-004528      062770095
10003054 103562 CUSTOMER-003562      033022697
10003055 101672 CUSTOMER-001672      081999239
10003056 102350 CUSTOMER-002350      000261421
10003057 102032 CUSTOMER-002032      042593775
10003058 101006 CUSTOMER-001006      017279213
10003059 104324 CUSTOMER-004324      051248099
10003060 103706 CUSTOMER-003706      050415225
10003061 103652 CUSTOMER-003652      046390595
10003062 101258 CUSTOMER-001258      014723817
10003063 103328 CUSTOMER-003328      073076991
10003064 101030 CUSTOMER-001030      059094021
10003065 100388 CUSTOMER-000388      096775811
10003066 101942 CUSTOMER-001942      086249877
10003067 103148 CUSTOMER-003148      050225739
10003068 101078 CUSTOMER-001078      082924853
10003069 101924 CUSTOMER-001924      080425347
10003070 101006 CUSTOMER-001006      082604013
10003071 103484 CUSTOMER-003484      092221595
10003072 101978 CUSTOMER-001978      008707513
10003073 100136 CUSTOMER-000136      047393415
10003074 103958 CUSTOMER-003958      039443829
10003075 104192 CUSTOMER-004192      004234335
10003076 100310 CUSTOMER-000310      084759861
10003077 101768 CUSTOMER-001768      033085415
10003078 100574 CUSTOMER-000574      062358845
10003079 100436 CUSTOMER-000436      072394931
10003080 104438 CUSTOMER-004438      056678229
10003081 102896 CUSTOMER-002896      082000463
10003082 102266 CUSTOMER-002266      006084825
10003083 102368 CUSTOMER-002368      047432511
10003084 102842 CUSTOMER-002842      052285209
10003085 104480 CUSTOMER-004480      007202175
10003086 104150 CUSTOMER-004150      043626293
10003087 102740 CUSTOMER-002740      055495091
10003088 100154 CUSTOMER-000154      033152921
10003089 100148 CUSTOMER-000148      008442003
10003090 104342 CUSTOMER-004342      050824181
10003091 104228 CUSTOMER-004228      012321411
10003092 101606 CUSTOMER-001606      068531781
10003093 104192 CUSTOMER-004192      018167135
10003094 104474 CUSTOMER-004474      042167673
10003095 102368 CUSTOMER-002368      042478911
10003096 100586 CUSTOMER-000586      019495241
10003097 101600 CUSTOMER-001600      029815359
10003098 100766 CUSTOMER-000766      098805501
10003099 102716 CUSTOMER-002716      089704859
10003100 101258 CUSTOMER-001258      000604905
10003101 104492 CUSTOMER-004492      073465227
10003102 101906 CUSTOMER-001906      041725553
10003103 100916 CUSTOMER-000916      007264147
10003104 100970 CUSTOMER-000970      055306185
10003105 100064 CUSTOMER-000064      000131903
10003106 104042 CUSTOMER-004042      048713417
10003107 101816 CUSTOMER-001816      084939287
10003108 102314 CUSTOMER-002314      006776073
10003109 100904 CUSTOMER-000904      068825991
10003110 103610 CUSTOMER-003610      023742233
10003111 102656 CUSTOMER-002656      012553055
10003112 103610 CUSTOMER-003610      075605273
10003113 104060 CUSTOMER-004060      011056859
10003114 103898 CUSTOMER-003898      054597689
10003115 100460 CUSTOMER-000460      082902987
10003116 101102 CUSTOMER-001102      063116877
10003117 103448 CUSTOMER-003448      063181943
10003118 100190 CUSTOMER-000190      047559357
10003119 104180 CUSTOMER-004180      036702291
10003120 103718 CUSTOMER-003718      098103429
10003121 101576 CUSTOMER-001576      001140775
10003122 101546 CUSTOMER-001546      004259337
10003123 101924 CUSTOMER-001924      075471747
10003124 103358 CUSTOMER-003358      049814045
10003125 103472 CUSTOMER-003472      000086415
10003126 103202 CUSTOMER-003202      063886721
10003127 100112 CUSTOMER-000112      081603183
10003128 102194 CUSTOMER-002194      021644177
10003129 103928 CUSTOMER-003928      069257559
10003130 102482 CUSTOMER-002482      075661233
10003131 101324 CUSTOMER-001324      013279787
10003132 104546 CUSTOMER-004546      049133249
10003133 100916 CUSTOMER-000916      054359699
10003134 104006 CUSTOMER-004006      063223973
10003135 100604 CUSTOMER-000604      009712475
10003136 101126 CUSTOMER-001126      008114021
10003137 101672 CUSTOMER-001672      086443143
10003138 101078 CUSTOMER-001078      077221941
10003139 101552 CUSTOMER-001552      044798735
10003140 100154 CUSTOMER-000154      003878297
10003141 102308 CUSTOMER-002308      093086723
10003142 102146 CUSTOMER-002146      046025057
10003143 101432 CUSTOMER-001432      098829207
10003144 104474 CUSTOMER-004474      058634873
10003145 103004 CUSTOMER-003004      075371451
10003146 104102 CUSTOMER-004102      082126085
10003147 103688 CUSTOMER-003688      084678503
10003148 101270 CUSTOMER-001270      033495029
10003149 103040 CUSTOMER-003040      074793695
10003150 103130 CUSTOMER-003130      000012345
10003151 102608 CUSTOMER-002608      007482415
10003152 100514 CUSTOMER-000514      073014273
10003153 102128 CUSTOMER-002128      078734415
10003154 100562 CUSTOMER-000562      009893937
10003155 104144 CUSTOMER-004144      072165423
10003156 102998 CUSTOMER-002998      000252853
10003157 101396 CUSTOMER-001396      013339763
10003158 103262 CUSTOMER-003262      083408061
10003159 101816 CUSTOMER-001816      076709399
10003160 100262 CUSTOMER-000262      099743237
10003161 101156 CUSTOMER-001156      038158211
10003162 100166 CUSTOMER-000166      065740709
10003163 104192 CUSTOMER-004192      003066719
10003164 101378 CUSTOMER-001378      082042209
10003165 100856 CUSTOMER-000856      098909783
10003166 101486 CUSTOMER-001486      088940493
10003167 100892 CUSTOMER-000892      074252411
10003168 101858 CUSTOMER-001858      036831809
10003169 103448 CUSTOMER-003448      006732151
10003170 100766 CUSTOMER-000766      033480701
10003171 103556 CUSTOMER-003556      048731363
10003172 100118 CUSTOMER-000118      057060981
10003173 103400 CUSTOMER-003400      072462407
10003174 103814 CUSTOMER-003814      017005541
10003175 102920 CUSTOMER-002920      061358439
10003176 101690 CUSTOMER-001690      029640345
10003177 103292 CUSTOMER-003292      063822299
10003178 100802 CUSTOMER-000802      072604449
10003179 104528 CUSTOMER-004528      062770095
10003180 103562 CUSTOMER-003562      033022697
10003181 101672 CUSTOMER-001672      081999239
10003182 102350 CUSTOMER-002350      000261421
10003183 102032 CUSTOMER-002032      042593775
10003184 101006 CUSTOMER-001006      017279213
10003185 104324 CUSTOMER-004324      051248099
10003186 103706 CUSTOMER-003706      050415225
10003187 103652 CUSTOMER-003652      046390595
10003188 101258 CUSTOMER-001258      014723817
10003189 103328 CUSTOMER-003328      073076991
10003190 101030 CUSTOMER-001030      059094021
10003191 100388 CUSTOMER-000388      096775811
10003192 101942 CUSTOMER-001942      086249877
10003193 103148 CUSTOMER-003148      050225739
10003194 101078 CUSTOMER-001078      082924853
10003195 101924 CUSTOMER-001924      080425347
10003196 101006 CUSTOMER-001006      082604013
10003197 103484 CUSTOMER-003484      092221595
10003198 101978 CUSTOMER-001978      008707513
10003199 100136 CUSTOMER-000136      047393415
10003200 103958 CUSTOMER-003958      039443829
10003201 104192 CUSTOMER-004192      004234335
10003202 100310 CUSTOMER-000310      084759861
10003203 101768 CUSTOMER-001768      033085415
10003204 100574 CUSTOMER-000574      062358845
10003205 100436 CUSTOMER-000436      072394931
10003206 104438 CUSTOMER-004438      056678229
10003207 102896 CUSTOMER-002896      082000463
10003208 102266 CUSTOMER-002266      006084825
10003209 102368 CUSTOMER-002368      047432511
10003210 102842 CUSTOMER-002842      052285209
10003211 104480 CUSTOMER-004480      007202175
10003212 104150 CUSTOMER-004150      043626293
10003213 102740 CUSTOMER-002740      055495091
10003214 100154 CUSTOMER-000154      033152921
10003215 100148 CUSTOMER-000148      008442003
10003216 104342 CUSTOMER-004342      050824181
10003217 104228 CUSTOMER-004228      012321411
10003218 101606 CUSTOMER-001606      068531781
10003219 104192 CUSTOMER-004192      018167135
10003220 104474 CUSTOMER-004474      042167673
10003221 102368 CUSTOMER-002368      042478911
10003222 100586 CUSTOMER-000586      019495241
10003223 101600 CUSTOMER-001600      029815359
10003224 100766 CUSTOMER-000766      098805501
10003225 102716 CUSTOMER-002716      089704859
10003226 101258 CUSTOMER-001258      000604905
10003227 104492 CUSTOMER-004492      073465227
10003228 101906 CUSTOMER-001906      041725553
10003229 100916 CUSTOMER-000916      007264147
10003230 100970 CUSTOMER-000970      055306185
10003231 100064 CUSTOMER-000064      000131903
10003232 104042 CUSTOMER-004042      048713417
10003233 101816 CUSTOMER-001816      084939287
10003234 102314 CUSTOMER-002314      006776073
10003235 100904 CUSTOMER-000904      068825991
10003236 103610 CUSTOMER-003610      023742233
10003237 102656 CUSTOMER-002656      012553055
10003238 103610 CUSTOMER-003610      075605273
10003239 104060 CUSTOMER-004060      011056859
10003240 103898 CUSTOMER-003898      054597689
10003241 100460 CUSTOMER-000460      082902987
10003242 101102 CUSTOMER-001102      063116877
10003243 103448 CUSTOMER-003448      063181943
10003244 100190 CUSTOMER-000190      047559357
10003245 104180 CUSTOMER-004180      036702291
10003246 103718 CUSTOMER-003718      098103429
10003247 101576 CUSTOMER-001576      001140775
10003248 101546 CUSTOMER-001546      004259337
10003249 101924 CUSTOMER-001924      075471747
10003250 103358 CUSTOMER-003358      049814045
10003251 103472 CUSTOMER-003472      000086415
10003252 103202 CUSTOMER-003202      063886721
10003253 100112 CUSTOMER-000112      081603183
10003254 102194 CUSTOMER-002194      021644177
10003255 103928 CUSTOMER-003928      069257559
10003256 102482 CUSTOMER-002482      075661233
10003257 101324 CUSTOMER-001324      013279787
10003258 104546 CUSTOMER-004546      049133249
10003259 100916 CUSTOMER-000916      054359699
10003260 104006 CUSTOMER-004006      063223973
10003261 100604 CUSTOMER-000604      009712475
10003262 101126 CUSTOMER-001126      008114021
10003263 101672 CUSTOMER-001672      086443143
10003264 101078 CUSTOMER-001078      077221941
10003265 101552 CUSTOMER-001552      044798735
10003266 100154 CUSTOMER-000154      003878297
10003267 102308 CUSTOMER-002308      093086723
10003268 102146 CUSTOMER-002146      046025057
10003269 101432 CUSTOMER-001432      098829207
10003270 104474 CUSTOMER-004474      058634873
10003271 103004 CUSTOMER-003004      075371451
10003272 104102 CUSTOMER-004102      082126085
10003273 103688 CUSTOMER-003688      084678503
10003274 101270 CUSTOMER-001270      033495029
10003275 103040 CUSTOMER-003040      074793695
10003276 103130 CUSTOMER-003130      000012345
10003277 102608 CUSTOMER-002608      007482415
10003278 100514 CUSTOMER-000514      073014273
10003279 102128 CUSTOMER-002128      078734415
10003280 100562 CUSTOMER-000562      009893937
10003281 104144 CUSTOMER-004144      072165423
10003282 102998 CUSTOMER-002998      000252853
10003283 101396 CUSTOMER-001396      013339763
10003284 103262 CUSTOMER-003262      083408061
10003285 101816 CUSTOMER-001816      076709399
10003286 100262 CUSTOMER-000262      099743237
10003287 101156 CUSTOMER-001156      038158211
10003288 100166 CUSTOMER-000166      065740709
10003289 104192 CUSTOMER-004192      003066719
10003290 101378 CUSTOMER-001378      082042209
10003291 100856 CUSTOMER-000856      098909783
10003292 101486 CUSTOMER-001486      088940493
10003293 100892 CUSTOMER-000892      074252411
10003294 101858 CUSTOMER-001858      036831809
10003295 103448 CUSTOMER-003448      006732151
10003296 100766 CUSTOMER-000766      033480701
10003297 103556 CUSTOMER-003556      048731363
10003298 100118 CUSTOMER-000118      057060981
10003299 103400 CUSTOMER-003400      072462407
10003300 103814 CUSTOMER-003814      017005541
10003301 102920 CUSTOMER-002920      061358439
10003302 101690 CUSTOMER-001690      029640345
10003303 103292 CUSTOMER-003292      063822299
10003304 100802 CUSTOMER-000802      072604449
10003305 104528 CUSTOMER-004528      062770095
10003306 103562 CUSTOMER-003562      033022697
10003307 101672 CUSTOMER-001672      081999239
10003308 102350 CUSTOMER-002350      000261421
10003309 102032 CUSTOMER-002032      042593775
10003310 101006 CUSTOMER-001006      017279213
10003311 104324 CUSTOMER-004324      051248099
10003312 103706 CUSTOMER-003706      050415225
10003313 103652 CUSTOMER-003652      046390595
10003314 101258 CUSTOMER-001258      014723817
10003315 103328 CUSTOMER-003328      073076991
10003316 101030 CUSTOMER-001030      059094021
10003317 100388 CUSTOMER-000388      096775811
10003318 101942 CUSTOMER-001942      086249877
10003319 103148 CUSTOMER-003148      050225739
10003320 101078 CUSTOMER-001078      082924853
10003321 101924 CUSTOMER-001924      080425347
10003322 101006 CUSTOMER-001006      082604013
10003323 103484 CUSTOMER-003484      092221595
10003324 101978 CUSTOMER-001978      008707513
10003325 100136 CUSTOMER-000136      047393415
10003326 103958 CUSTOMER-003958      039443829
10003327 104192 CUSTOMER-004192      004234335
10003328 100310 CUSTOMER-000310      084759861
10003329 101768 CUSTOMER-001768      033085415
10003330 100574 CUSTOMER-000574      062358845
10003331 100436 CUSTOMER-000436      072394931
10003332 104438 CUSTOMER-004438      056678229
10003333 102896 CUSTOMER-002896      082000463
10003334 102266 CUSTOMER-002266      006084825
10003335 102368 CUSTOMER-002368      047432511
10003336 102842 CUSTOMER-002842      052285209
10003337 104480 CUSTOMER-004480      007202175
10003338 104150 CUSTOMER-004150      043626293
10003339 102740 CUSTOMER-002740      055495091
10003340 100154 CUSTOMER-000154      033152921
10003341 100148 CUSTOMER-000148      008442003
10003342 104342 CUSTOMER-004342      050824181
10003343 104228 CUSTOMER-004228      012321411
10003344 101606 CUSTOMER-001606      068531781
10003345 104192 CUSTOMER-004192      018167135
10003346 104474 CUSTOMER-004474      042167673
10003347 102368 CUSTOMER-002368      042478911
10003348 100586 CUSTOMER-000586      019495241
10003349 101600 CUSTOMER-001600      029815359
10003350 100766 CUSTOMER-000766      098805501
10003351 102716 CUSTOMER-002716      089704859
10003352 101258 CUSTOMER-001258      000604905
10003353 104492 CUSTOMER-004492      073465227
10003354 101906 CUSTOMER-001906      041725553
10003355 100916 CUSTOMER-000916      007264147
10003356 100970 CUSTOMER-000970      055306185
10003357 100064 CUSTOMER-000064      000131903
10003358 104042 CUSTOMER-004042      048713417
10003359 101816 CUSTOMER-001816      084939287
10003360 102314 CUSTOMER-002314      006776073
10003361 100904 CUSTOMER-000904      068825991
10003362 103610 CUSTOMER-003610      023742233
10003363 102656 CUSTOMER-002656      012553055
10003364 103610 CUSTOMER-003610      075605273
10003365 104060 CUSTOMER-004060      011056859
10003366 103898 CUSTOMER-003898      054597689
10003367 100460 CUSTOMER-000460      082902987
10003368 101102 CUSTOMER-001102      063116877
10003369 103448 CUSTOMER-003448      063181943
10003370 100190 CUSTOMER-000190      047559357
10003371 104180 CUSTOMER-004180      036702291
10003372 103718 CUSTOMER-003718      098103429
10003373 101576 CUSTOMER-001576      001140775
10003374 101546 CUSTOMER-001546      004259337
10003375 101924 CUSTOMER-001924      075471747
10003376 103358 CUSTOMER-003358      049814045
10003377 103472 CUSTOMER-003472      000086415
10003378 103202 CUSTOMER-003202      063886721
10003379 100112 CUSTOMER-000112      081603183
10003380 102194 CUSTOMER-002194      021644177
10003381 103928 CUSTOMER-003928      069257559
10003382 102482 CUSTOMER-002482      075661233
10003383 101324 CUSTOMER-001324      013279787
10003384 104546 CUSTOMER-004546      049133249
10003385 100916 CUSTOMER-000916      054359699
10003386 104006 CUSTOMER-004006      063223973
10003387 100604 CUSTOMER-000604      009712475
10003388 101126 CUSTOMER-001126      008114021
10003389 101672 CUSTOMER-001672      086443143
10003390 101078 CUSTOMER-001078      077221941
10003391 101552 CUSTOMER-001552      044798735
10003392 100154 CUSTOMER-000154      003878297
10003393 102308 CUSTOMER-002308      093086723
10003394 102146 CUSTOMER-002146      046025057
10003395 101432 CUSTOMER-001432      098829207
10003396 104474 CUSTOMER-004474      058634873
10003397 103004 CUSTOMER-003004      075371451
10003398 104102 CUSTOMER-004102      082126085
10003399 103688 CUSTOMER-003688      084678503
10003400 101270 CUSTOMER-001270      033495029
10003401 103040 CUSTOMER-003040      074793695
10003402 103130 CUSTOMER-003130      000012345
10003403 102608 CUSTOMER-002608      007482415
10003404 100514 CUSTOMER-000514      073014273
10003405 102128 CUSTOMER-002128      078734415
10003406 100562 CUSTOMER-000562      009893937
10003407 104144 CUSTOMER-004144      072165423
10003408 102998 CUSTOMER-002998      000252853
10003409 101396 CUSTOMER-001396      013339763
10003410 103262 CUSTOMER-003262      083408061
10003411 101816 CUSTOMER-001816      076709399
10003412 100262 CUSTOMER-000262      099743237
10003413 101156 CUSTOMER-001156      038158211
10003414 100166 CUSTOMER-000166      065740709
10003415 104192 CUSTOMER-004192      003066719
10003416 101378 CUSTOMER-001378      082042209
10003417 100856 CUSTOMER-000856      098909783
10003418 101486 CUSTOMER-001486      088940493
10003419 100892 CUSTOMER-000892      074252411
10003420 101858 CUSTOMER-001858      036831809
10003421 103448 CUSTOMER-003448      006732151
10003422 100766 CUSTOMER-000766      033480701
10003423 103556 CUSTOMER-003556      048731363
10003424 100118 CUSTOMER-000118      057060981
10003425 103400 CUSTOMER-003400      072462407
10003426 103814 CUSTOMER-003814      017005541
10003427 102920 CUSTOMER-002920      061358439
10003428 101690 CUSTOMER-001690      029640345
10003429 103292 CUSTOMER-003292      063822299
10003430 100802 CUSTOMER-000802      072604449
10003431 104528 CUSTOMER-004528      062770095
10003432 103562 CUSTOMER-003562      033022697
10003433 101672 CUSTOMER-001672      081999239
10003434 102350 CUSTOMER-002350      000261421
10003435 102032 CUSTOMER-002032      042593775
10003436 101006 CUSTOMER-001006      017279213
10003437 104324 CUSTOMER-004324      051248099
10003438 103706 CUSTOMER-003706      050415225
10003439 103652 CUSTOMER-003652      046390595
10003440 101258 CUSTOMER-001258      014723817
10003441 103328 CUSTOMER-003328      073076991
10003442 101030 CUSTOMER-001030      059094021
10003443 100388 CUSTOMER-000388      096775811
10003444 101942 CUSTOMER-001942      086249877
10003445 103148 CUSTOMER-003148      050225739
10003446 101078 CUSTOMER-001078      082924853
